event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp,day,month,year,hour,min
260310357,TRUE,15:00.0,14.38446517,45.8269225,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452189.3489,5075001.89,33N,Central European Summer Time,15:00.0,29,7,1998,16,15
260310358,TRUE,50:00.0,14.41220877,45.82009519,ii,activity monitoring,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454338.7039,5074227.123,33N,Central European Summer Time,50:00.0,31,7,1998,8,50
260310359,TRUE,40:00.0,14.3827918,45.83276213,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452064.3864,5075651.695,33N,Central European Summer Time,40:00.0,1,8,1998,7,40
260310360,TRUE,30:00.0,14.38278434,45.83343693,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452064.3864,5075726.673,33N,Central European Summer Time,30:00.0,3,8,1998,14,30
260310361,TRUE,30:00.0,14.39190941,45.82291329,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452764.1764,5074552.025,33N,Central European Summer Time,30:00.0,4,8,1998,12,30
260310362,TRUE,30:00.0,14.39317675,45.82471962,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452864.1464,5074751.965,33N,Central European Summer Time,30:00.0,5,8,1998,12,30
260310363,TRUE,20:00.0,14.41674086,45.81741903,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454688.5989,5073927.213,33N,Central European Summer Time,20:00.0,7,8,1998,9,20
260310364,TRUE,40:00.0,14.38215322,45.83230878,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452014.4014,5075601.71,33N,Central European Summer Time,40:00.0,8,8,1998,8,40
260310365,TRUE,45:00.0,14.42276702,45.82577273,ii,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455163.4563,5074851.935,33N,Central European Summer Time,45:00.0,10,8,1998,12,45
260310366,TRUE,45:00.0,14.44066064,45.83823386,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456563.0363,5076226.523,33N,Central European Summer Time,45:00.0,11,8,1998,14,45
260310367,TRUE,35:00.0,14.39777075,45.81642083,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453214.0414,5073827.243,33N,Central European Summer Time,35:00.0,12,8,1998,15,35
260310368,TRUE,40:00.0,14.40540981,45.82410908,ii,activity monitoring,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453813.8614,5074676.988,33N,Central European Summer Time,40:00.0,13,8,1998,18,40
260310369,TRUE,00:00.0,14.41285218,45.8200985,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454388.6889,5074227.123,33N,Central European Summer Time,00:00.0,14,8,1998,12,0
260310370,TRUE,10:00.0,14.38709838,45.82153789,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452389.2889,5074402.07,33N,Central European Summer Time,10:00.0,15,8,1998,13,10
260310371,TRUE,55:00.0,14.39190451,45.82336316,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452764.1764,5074602.01,33N,Central European Summer Time,55:00.0,17,8,1998,18,55
260310372,TRUE,25:00.0,14.41156298,45.82031681,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454288.7189,5074252.115,33N,Central European Summer Time,25:00.0,19,8,1998,16,25
260310373,TRUE,50:00.0,14.38772455,45.82311589,ii,activity monitoring,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452439.2739,5074577.018,33N,Central European Summer Time,50:00.0,20,8,1998,9,50
260310374,TRUE,40:00.0,14.39029588,45.82335459,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452639.2139,5074602.01,33N,Central European Summer Time,40:00.0,21,8,1998,8,40
260310375,TRUE,08:00.0,14.41217326,45.82346923,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454338.7039,5074602.01,33N,Central European Summer Time,08:00.0,22,8,1998,18,8
260310376,TRUE,10:00.0,14.41987369,45.82553313,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454938.5238,5074826.943,33N,Central European Summer Time,10:00.0,24,8,1998,13,10
260310377,TRUE,55:00.0,14.3840814,45.83254414,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452164.3564,5075626.703,33N,Central European Summer Time,55:00.0,25,8,1998,11,55
260310378,TRUE,50:00.0,14.40367634,45.80565425,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453663.9064,5072627.603,33N,Central European Summer Time,50:00.0,26,8,1998,18,50
260310379,TRUE,00:00.0,14.44005763,45.83418185,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456513.0513,5075776.658,33N,Central European Summer Time,00:00.0,27,8,1998,17,0
260310380,TRUE,20:00.0,14.41187285,45.82144315,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454313.7114,5074377.078,33N,Central European Summer Time,20:00.0,28,8,1998,18,20
260310381,TRUE,00:00.0,14.44009597,45.83035792,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456513.0513,5075351.785,33N,Central European Summer Time,00:00.0,29,8,1998,8,0
260310382,TRUE,20:00.0,14.44189168,45.84386358,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456663.0063,5076851.335,33N,Central European Summer Time,20:00.0,4,9,1998,21,20
260310383,TRUE,45:00.0,14.41166669,45.84101258,nm,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454313.7114,5076551.425,33N,Central European Summer Time,45:00.0,5,9,1998,18,45
260310384,TRUE,15:00.0,14.42731753,45.82129666,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Summer Time,15:00.0,7,9,1998,20,15
260310385,TRUE,55:00.0,14.44330245,45.83149833,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456762.9763,5075476.748,33N,Central European Summer Time,55:00.0,8,9,1998,13,55
260310386,TRUE,00:00.0,14.38866756,45.82514548,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452514.2514,5074801.95,33N,Central European Summer Time,00:00.0,9,9,1998,17,0
260310387,TRUE,10:00.0,14.42891921,45.82197952,ia,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455638.3138,5074427.063,33N,Central European Summer Time,10:00.0,10,9,1998,14,10
260310388,TRUE,00:00.0,14.42376706,45.82240355,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455238.4338,5074477.048,33N,Central European Summer Time,00:00.0,11,9,1998,17,0
260310389,TRUE,50:00.0,14.44330245,45.83149833,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456762.9763,5075476.748,33N,Central European Summer Time,50:00.0,12,9,1998,8,50
260310390,TRUE,35:00.0,14.40563239,45.80319,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453813.8614,5072352.685,33N,Central European Summer Time,35:00.0,14,9,1998,15,35
260310391,TRUE,45:00.0,14.41311717,45.82549862,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454413.6814,5074826.943,33N,Central European Summer Time,45:00.0,15,9,1998,16,45
260310392,TRUE,30:00.0,14.42183673,45.8223938,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455088.4789,5074477.048,33N,Central European Summer Time,30:00.0,16,9,1998,19,30
260310393,TRUE,30:00.0,14.44323067,45.83869631,ii,,1,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456762.9763,5076276.508,33N,Central European Summer Time,30:00.0,17,9,1998,14,30
260310394,TRUE,00:00.0,14.41577814,45.81718916,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454613.6214,5073902.22,33N,Central European Summer Time,00:00.0,18,9,1998,9,0
260310395,TRUE,09:00.0,14.44000573,45.8393554,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456513.0513,5076351.485,33N,Central European Summer Time,09:00.0,19,9,1998,19,9
260310396,TRUE,40:00.0,14.4147895,45.81943359,ii,,4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454538.6439,5074152.145,33N,Central European Summer Time,40:00.0,21,9,1998,11,40
260310397,TRUE,58:00.0,14.44199736,45.83329155,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456663.0063,5075676.688,33N,Central European Summer Time,58:00.0,22,9,1998,15,58
260310398,TRUE,45:00.0,14.42343605,45.82330167,ii,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455213.4413,5074577.018,33N,Central European Summer Time,45:00.0,23,9,1998,17,45
260310399,TRUE,10:00.0,14.42219801,45.8185715,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455113.4713,5074052.175,33N,Central European Summer Time,10:00.0,24,9,1998,17,10
260310400,TRUE,40:00.0,14.42472296,45.82330816,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455313.4113,5074577.018,33N,Central European Summer Time,40:00.0,25,9,1998,8,40
260310401,TRUE,50:00.0,14.43696674,45.82156956,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456263.1263,5074377.078,33N,Central European Summer Time,50:00.0,26,9,1998,7,50
260310402,TRUE,45:00.0,14.4324627,45.82154728,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455913.2313,5074377.078,33N,Central European Summer Time,45:00.0,28,9,1998,16,45
260310403,TRUE,40:00.0,14.42020244,45.82485995,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454963.5164,5074751.965,33N,Central European Summer Time,40:00.0,1,10,1998,17,40
260310404,TRUE,20:00.0,14.41835635,45.81675242,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454813.5614,5073852.235,33N,Central European Summer Time,20:00.0,2,10,1998,10,20
260310405,TRUE,27:00.0,14.44360181,45.83374927,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456787.9688,5075726.673,33N,Central European Summer Time,27:00.0,5,10,1998,19,27
260310406,TRUE,45:00.0,14.40689974,45.80499618,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453913.8314,5072552.625,33N,Central European Summer Time,45:00.0,6,10,1998,15,45
260310407,TRUE,00:00.0,14.42600524,45.82376451,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455413.3813,5074627.003,33N,Central European Summer Time,00:00.0,8,10,1998,14,0
260310408,TRUE,50:00.0,14.38808077,45.81996852,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452464.2664,5074227.123,33N,Central European Summer Time,50:00.0,9,10,1998,20,50
260310409,TRUE,00:00.0,14.412994,45.8066023,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454388.6889,5072727.573,33N,Central European Summer Time,00:00.0,10,10,1998,7,0
260310410,TRUE,35:00.0,14.41723875,45.83136837,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454738.5839,5075476.748,33N,Central European Summer Time,35:00.0,12,10,1998,16,35
260310411,TRUE,00:00.0,14.3938788,45.81932458,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452914.1314,5074152.145,33N,Central European Summer Time,00:00.0,14,10,1998,12,0
260310412,TRUE,00:00.0,14.4292777,45.81838213,aa,,4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455663.3063,5074027.183,33N,Central European Summer Time,00:00.0,15,10,1998,19,0
260310413,TRUE,00:00.0,14.3935229,45.82247197,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452889.1389,5074502.04,33N,Central European Summer Time,00:00.0,17,10,1998,19,0
260310414,TRUE,20:00.0,14.41772235,45.8158494,ii,,4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454763.5764,5073752.265,33N,Central European Summer Time,20:00.0,20,10,1998,15,20
260310415,TRUE,45:00.0,14.42671104,45.81769444,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455463.3663,5073952.205,33N,Central European Summer Time,45:00.0,21,10,1998,19,45
260310416,TRUE,00:00.0,14.39092707,45.8244827,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452689.1989,5074726.973,33N,Central European Summer Time,00:00.0,23,10,1998,17,0
260310417,TRUE,00:00.0,14.40952334,45.83065391,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454138.7639,5075401.77,33N,Central European Summer Time,00:00.0,24,10,1998,8,0
260310418,TRUE,15:00.0,14.4354059,45.81683794,ii,"approached to U9, no activity",4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456138.1638,5073852.235,33N,Central European Time,15:00.0,26,10,1998,14,15
260310419,TRUE,50:00.0,14.42698658,45.82219479,aa,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455488.3588,5074452.055,33N,Central European Time,50:00.0,27,10,1998,12,50
260310420,TRUE,30:00.0,14.4330559,45.82649909,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455963.2163,5074926.913,33N,Central European Time,30:00.0,28,10,1998,14,30
260310421,TRUE,45:00.0,14.41574755,45.82011334,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454613.6214,5074227.123,33N,Central European Time,45:00.0,31,10,1998,15,45
260310422,TRUE,15:00.0,14.42698889,45.82196985,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455488.3588,5074427.063,33N,Central European Time,15:00.0,2,11,1998,14,15
260310423,TRUE,50:00.0,14.43182613,45.82086927,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455863.2463,5074302.1,33N,Central European Time,50:00.0,4,11,1998,12,50
260310424,TRUE,00:00.0,14.42673181,45.81567001,aa,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455463.3663,5073727.273,33N,Central European Time,00:00.0,5,11,1998,13,0
260310425,TRUE,15:00.0,14.42733598,45.81949716,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074152.145,33N,Central European Time,15:00.0,6,11,1998,18,15
260310426,TRUE,45:00.0,14.42701197,45.81972049,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455488.3588,5074177.138,33N,Central European Time,45:00.0,7,11,1998,19,45
260310427,TRUE,00:00.0,14.42699351,45.82151998,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455488.3588,5074377.078,33N,Central European Time,00:00.0,8,11,1998,14,0
260310428,TRUE,00:00.0,14.42084124,45.82531309,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455013.5014,5074801.95,33N,Central European Time,00:00.0,13,11,1998,15,0
260310429,TRUE,00:00.0,14.42567426,45.82466264,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455388.3888,5074726.973,33N,Central European Time,00:00.0,16,11,1998,18,0
260310430,TRUE,00:00.0,14.42734059,45.81904729,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074102.16,33N,Central European Time,00:00.0,17,11,1998,17,0
260310431,TRUE,00:00.0,14.42734059,45.81904729,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074102.16,33N,Central European Time,00:00.0,20,11,1998,19,0
260310432,TRUE,30:00.0,14.42734059,45.81904729,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074102.16,33N,Central European Time,30:00.0,23,11,1998,16,30
260310433,TRUE,00:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,00:00.0,30,11,1998,14,0
260310434,TRUE,10:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,10:00.0,1,12,1998,13,10
260310435,TRUE,00:00.0,14.42731753,45.82129666,ii,fresh tracks of bear at begining of canyon (54.500/75.025),3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,00:00.0,7,12,1998,16,0
260310436,TRUE,00:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,00:00.0,8,12,1998,16,0
260310437,TRUE,30:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,30:00.0,9,12,1998,16,30
260310438,TRUE,30:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,30:00.0,11,12,1998,11,30
260310439,TRUE,00:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,00:00.0,14,12,1998,15,0
260310440,TRUE,30:00.0,14.42704059,45.84828902,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5077351.185,33N,Central European Time,30:00.0,15,12,1998,17,30
260310441,TRUE,50:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,50:00.0,16,12,1998,16,50
260310442,TRUE,20:00.0,14.42704059,45.84828902,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5077351.185,33N,Central European Time,20:00.0,17,12,1998,13,20
260310443,TRUE,10:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,10:00.0,18,12,1998,13,10
260310444,TRUE,45:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,45:00.0,22,12,1998,13,45
260310445,TRUE,00:00.0,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N,Central European Time,00:00.0,23,12,1998,16,0
260310446,TRUE,35:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,35:00.0,7,1,1999,13,35
260310447,TRUE,00:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,00:00.0,14,1,1999,11,0
260310448,TRUE,05:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,05:00.0,19,1,1999,11,5
260310449,TRUE,45:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,45:00.0,21,1,1999,14,45
260310450,TRUE,45:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,45:00.0,25,1,1999,11,45
260310451,TRUE,15:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,15:00.0,26,1,1999,17,15
260310452,TRUE,45:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,45:00.0,1,2,1999,11,45
260310453,TRUE,00:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,00:00.0,6,2,1999,15,0
260310454,TRUE,30:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,30:00.0,9,2,1999,14,30
260310455,TRUE,20:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,20:00.0,13,2,1999,12,20
260310456,TRUE,50:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,50:00.0,23,2,1999,13,50
260310457,TRUE,55:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,55:00.0,27,2,1999,12,55
260310458,TRUE,00:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,00:00.0,4,3,1999,13,0
260310459,TRUE,00:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,00:00.0,6,3,1999,13,0
260310460,TRUE,50:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,50:00.0,11,3,1999,15,50
260310461,TRUE,50:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,50:00.0,15,3,1999,11,50
260310462,TRUE,35:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,35:00.0,18,3,1999,10,35
260310463,TRUE,30:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,30:00.0,23,3,1999,10,30
260310464,TRUE,35:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Time,35:00.0,27,3,1999,11,35
260310465,TRUE,40:00.0,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N,Central European Summer Time,40:00.0,30,3,1999,11,40
260310466,TRUE,00:00.0,14.43205177,45.83031822,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455888.2388,5075351.785,33N,Central European Summer Time,00:00.0,6,4,1999,13,0
260310467,TRUE,55:00.0,14.42660251,45.82826647,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455463.3663,5075126.853,33N,Central European Summer Time,55:00.0,10,4,1999,16,55
260310468,TRUE,05:00.0,14.42661175,45.82736672,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455463.3663,5075026.883,33N,Central European Summer Time,05:00.0,14,4,1999,15,5
260310469,TRUE,00:00.0,14.42822511,45.82692491,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455588.3288,5074976.898,33N,Central European Summer Time,00:00.0,17,4,1999,15,0
260310470,TRUE,40:00.0,14.42562799,45.82916137,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455388.3888,5075226.823,33N,Central European Summer Time,40:00.0,19,4,1999,16,40
260310471,TRUE,30:00.0,14.40673974,45.82006692,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453913.8314,5074227.123,33N,Central European Summer Time,30:00.0,21,4,1999,21,30
260310472,TRUE,55:00.0,14.40157797,45.8213897,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453513.9514,5074377.078,33N,Central European Summer Time,55:00.0,3,5,1999,15,55
260310473,TRUE,55:00.0,14.39402031,45.8062783,ii,find a winter den of Polona,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452914.1314,5072702.58,33N,Central European Summer Time,55:00.0,6,5,1999,12,55
260310474,TRUE,45:00.0,14.40080825,45.80316481,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453438.9739,5072352.685,33N,Central European Summer Time,45:00.0,11,5,1999,19,45
260310475,TRUE,15:00.0,14.39854488,45.80427766,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453264.0264,5072477.648,33N,Central European Summer Time,15:00.0,14,5,1999,13,15
260310476,TRUE,20:00.0,14.40041834,45.77954305,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453388.9889,5069728.473,33N,Central European Summer Time,20:00.0,18,5,1999,12,20
260310477,TRUE,35:00.0,14.39557923,45.7810922,ii,close to feeding place,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453014.1014,5069903.42,33N,Central European Summer Time,35:00.0,23,5,1999,16,35
260310478,TRUE,30:00.0,14.3978175,45.78222877,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453189.0489,5070028.383,33N,Central European Summer Time,30:00.0,1,6,1999,23,30
260310479,TRUE,15:00.0,14.39460261,45.78221178,aa,hunter from HF Cerknica saw Polona + 2 cubs,4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452939.1239,5070028.383,33N,Central European Summer Time,15:00.0,8,6,1999,18,15
